Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
9319,13783796,"Dharini Sub","2025-05-07 09:50:40",0.77272,4,dharinisub
9320,13783979,NehaGoyal1706,"2025-05-07 09:59:12",0.77272,4,nehagoyal1706
9321,13784345,"bat-ochir baatarkhuu","2025-05-07 11:11:41",0.77272,1,batochirbaatarkhuu
9322,13784555,"Tania Cohen","2025-05-07 12:22:28",0.77272,2,taniacohen
9323,13785024,"Maeki Kashana","2025-05-07 13:38:20",0.77272,1,maekikashana
9324,13785522,"Ken Kiyo","2025-05-07 15:23:21",0.77272,2,kenkiyo
9325,13361617,"Daiki Kaneta","2025-05-07 22:48:21",0.77272,2,dddddaikiiiiin
9326,13785921,"kaifeng yu","2025-05-07 17:31:10",0.77272,5,kaifengyu
9327,13785935,geetabarora,"2025-05-07 20:41:20",0.77272,3,geetabarora
9328,13785981,"Ярослав Самар ПР - 3 - 1","2025-05-07 18:58:36",0.77272,2,gorob4ik
9329,13785940,ShuWangC,"2025-05-07 17:16:45",0.77272,4,shuwangc
9330,13785937,unguyen77,"2025-05-07 17:23:40",0.77272,3,unguyen77
9331,13785938,"Ronald Bayross","2025-05-07 17:38:52",0.77272,3,ronaldbayross
9332,13786588,"Eugen Sedlar","2025-05-07 20:47:51",0.77272,2,eugensedlar
9333,12210210,"Murano Kodai","2025-05-08 05:42:45",0.77272,10,muranokodai
9334,4897412,"Tom Thomas","2025-05-08 07:13:22",0.77272,3,thomsot12
9335,13790331,Kubogi,"2025-05-08 13:22:32",0.77272,1,kubogi
9336,13335261,"Abderaouf Amellal","2025-05-08 18:06:31",0.77272,2,abderaoufamellal
9337,13708553,林PPP,"2025-05-13 01:35:14",0.77272,8,linppppp
9338,13708520,照片强吃的,"2025-05-13 01:33:02",0.77272,9,jkds1456
9339,12078063,yusuke5513,"2025-05-10 05:31:26",0.77272,8,yusuke5513
9340,13793170,"jung jun hyeok","2025-05-09 06:48:16",0.77272,4,dbincjunhyeok
9341,13793450,wojtekmal,"2025-05-09 13:58:26",0.77272,4,wojtekmal
9342,13709737,起床了q,"2025-05-12 07:57:56",0.77272,5,qq0621
9343,13793862,"Elvin FA","2025-05-27 03:38:04",0.77272,4,elvinfa
9344,13793897,"Alex Rege","2025-05-09 08:13:31",0.77272,1,alexrege
9345,13793994,"Elias Salameh","2025-05-09 12:52:16",0.77272,4,eliassalameh
9346,13790738,忘れていく,"2025-05-09 12:27:40",0.77272,7,wasureteiku
9347,13794994,brighthilll,"2025-05-09 12:53:11",0.77272,1,brighthilll
9348,13796264,"David Zipkin #2","2025-05-09 18:51:48",0.77272,1,davidzipkin
9349,13796282,Bastioul,"2025-05-09 19:26:45",0.77272,4,bastioul
9350,13791747,AdRo29,"2025-05-09 19:49:17",0.77272,2,adro29
9351,13796760,"Thabang Ntuli","2025-05-09 23:03:46",0.77272,3,thabangntuli
9352,13689434,wmz2003,"2025-05-10 00:44:18",0.77272,2,wmz2003
9353,13797000,YeeTse,"2025-05-14 01:04:31",0.77272,9,yeetse
9354,13797315,ArminSadeghi,"2025-05-10 04:14:12",0.77272,3,arminsadeghi
9355,13794067,RyoSowa,"2025-05-11 09:08:45",0.77272,8,ryosowa
9356,13798853,"Isabelle #3","2025-05-10 11:53:02",0.77272,1,lxh43960039
9357,13795835,Edwin康,"2025-05-10 12:48:46",0.77272,3,edwinhongai
9358,13799098,orderby,"2025-05-10 13:16:18",0.77272,1,orderby
9359,13799270,"Michał Szura","2025-05-10 14:20:32",0.77272,2,michaszura
9360,12251519,YenTsai9183,"2025-05-10 14:26:57",0.77272,1,yentsai9183
9361,13800409,"Aariz Rahman","2025-05-10 21:12:57",0.77272,1,aarizrahman
9362,13800526,"Luis Villena","2025-05-10 22:43:06",0.77272,1,luisvillena
9363,12825110,kedamarimo,"2025-05-12 13:51:52",0.77272,5,kedamarimo
9364,13801971,TheSarthakSachdev,"2025-05-11 09:03:53",0.77272,1,thesarthaksachdev
9365,3936757,"Vecheslav Eremeev","2025-05-13 16:36:45",0.77272,23,lorddiablo74
9366,13802453,"Antony Janusz","2025-05-11 11:38:04",0.77272,1,antonyjanusz
9367,13802234,"Georgiy Bobrov","2025-05-11 12:02:10",0.77272,2,georgiybobrov
9368,13803060,"Hannah Rabbani","2025-05-11 14:24:07",0.77272,1,hannahrabbani
9369,13803504,"Virginia Manasiri","2025-05-11 16:28:37",0.77272,1,virginiamanasiri
9370,11225801,Demian2435,"2025-05-11 19:18:03",0.77272,4,demian2435
9371,7249043,"Alaa ayman","2025-05-11 19:45:55",0.77272,1,alaaayman
9372,13804463,"Tiago Ladeiro","2025-05-12 00:07:59",0.77272,1,tiagoladeiro
9373,13804810,"Huang Lin","2025-05-12 02:43:59",0.77272,3,huanglingeili
9374,13804819,Seita0000,"2025-05-12 02:49:35",0.77272,3,seita0000
9375,13805643,"Marek Bolechowski","2025-05-12 06:02:42",0.77272,1,marekbolechowski
9376,13807168,TamanB,"2025-05-12 11:27:29",0.77272,1,tamanb
9377,13807542,"Stan Wang (王家宏)","2025-05-12 13:31:07",0.77272,2,stanwangntust
9378,13361143,"Keita Matsumura","2025-05-12 14:30:24",0.77272,1,keitamatsumura
9379,13809005,"Tiago Alves #3","2025-05-12 19:17:31",0.77272,1,tgoalvs01
9380,13809348,"Alae-Eddine BOUFOUROU","2025-05-12 22:42:38",0.77272,8,alaeeddineboufourou
9381,13531264,"guo guo","2025-05-13 01:32:17",0.77272,13,guoguo1111
9382,13794049,qhh3254,"2025-05-13 04:05:22",0.77272,3,qhh3254
9383,13810246,"Chua Zi Long","2025-05-13 04:11:55",0.77272,2,chuazilong01
9384,13807084,"G Mohana Krishna","2025-05-14 10:03:04",0.77272,18,sh1fu23
9385,13810693,singha50,"2025-05-13 06:58:05",0.77272,9,singha50
9386,13810951,"japen zh","2025-05-13 07:01:25",0.77272,1,japenzh
9387,13805569,Nnagato,"2025-05-15 23:51:47",0.77272,7,nnagato
9388,13812571,chenxuanyan,"2025-05-14 14:04:47",0.77272,7,chenxuanyan112023
9389,13812773,"Eyup Kavak","2025-05-13 13:26:15",0.77272,1,shaunax
9390,13813544,lenyagrigorenko,"2025-05-13 17:01:40",0.77272,10,lxnyax
9391,13814088,"Alexandr Fedorov #2","2025-05-13 21:42:54",0.77272,5,fizorg
9392,13815281,"han qinggg","2025-05-15 02:40:34",0.77272,5,hanqinggg
9393,13805123,Prizerl,"2025-05-14 05:53:18",0.77272,5,prizerl
9394,13805897,"Muskan Singh #4","2025-05-14 05:48:58",0.77272,3,muskansingh1106
9395,13816123,Sihyun,"2025-05-14 07:07:41",0.77272,1,sihyun02
9396,13816537,"dorcas ndungu","2025-05-14 08:35:24",0.77272,1,dorcasndungu
9397,13816829,"sanskar jain","2025-05-14 09:37:03",0.77272,1,sanskarjain78
9398,13816698,"Shubham Agarwal #8","2025-05-14 09:50:56",0.77272,4,agarwals17
9399,13775593,YAMAMORIJUNYA,"2025-05-14 14:26:06",0.77272,3,yamamorijunya
9400,7111179,eldar27,"2025-05-14 16:43:54",0.77272,5,eldar27
9401,13789918,"Babarinde Johnson Omotayo","2025-05-14 17:59:11",0.77272,2,johnsonpedia
9402,13819999,"Daiki Okabe","2025-05-15 02:24:05",0.77272,1,daikiokabe
9403,13814127,"Beyzanur k","2025-05-15 09:42:03",0.77272,3,byznrrr
9404,13818332,Abdul_Hanan,"2025-05-18 10:42:41",0.77272,12,abdulhanan677
9405,3944451,vinifrm,"2025-05-15 17:29:17",0.77272,1,vinifrm
9406,13825373,gggrrreeekkk_,"2025-05-15 22:03:08",0.77272,4,gggrrreeekkk
9407,13828245,"Daniel Hong #2","2025-05-16 06:48:52",0.77272,1,dhonk1
9408,13725877,"_ Cr4ft3r","2025-05-16 08:22:51",0.77272,14,cr4ft3r
9409,13830435,kilitary,"2025-05-16 14:03:40",0.77272,1,kilitary
9410,13755118,"Alyssa Yapyuco","2025-05-16 15:19:01",0.77272,10,atyapyuco
9411,13765563,"Matthew Kajdasz","2025-05-22 20:36:07",0.77272,5,matthewkajdasz
9412,13801850,as252k,"2025-05-18 05:32:27",0.77272,6,as252k
9413,13801894,"yukihiro inoue","2025-05-18 05:29:45",0.77272,5,yukihiroinoue
9414,13830031,"Zhanxu Liu","2025-05-17 06:30:09",0.77272,2,llzzxx123
9415,13834438,ehdgus4173,"2025-05-17 13:17:14",0.77272,2,ehdgus4173
9416,13800225,rekweyn,"2025-05-18 13:51:15",0.77272,8,rekweyn
9417,13834985,"pradeep lachireddy","2025-05-17 15:07:41",0.77272,6,pradeeplachireddy
9418,13836747,Cat4eg,"2025-05-18 01:17:45",0.77272,1,cat4eg
9419,13837207,YASHBHARDWAJ2125,"2025-05-18 06:32:03",0.77272,2,yashbhardwaj2125
9420,13833396,"Just Code","2025-05-18 11:32:02",0.77272,3,justcode1
9421,13837796,"Deepak #29","2025-05-18 14:20:32",0.77272,2,deepak48
9422,13838081,nwspring,"2025-05-18 09:23:14",0.77272,1,nwspring
9423,13838405,"Ahal Martin","2025-05-18 10:44:05",0.77272,1,ahalmartin
9424,13839380,zev2712,"2025-05-18 14:48:31",0.77272,1,zev2712
9425,13840508,"Darshan Khandelwal","2025-05-26 21:14:13",0.77272,2,darshankhandelwal12
9426,13841586,"Manya Kansal","2025-05-20 17:22:38",0.77272,9,manyakansal
9427,13841868,lankeren0wO,"2025-05-19 05:37:26",0.77272,1,lankeren0wo
9428,13838565,"luster C","2025-05-26 08:34:50",0.77272,3,lusterc
9429,13669265,wangying20,"2025-05-19 09:55:45",0.77272,4,wangying20
9430,13843699,Ritwik@8307,"2025-05-19 11:05:39",0.77272,1,ritwik8307
9431,13845413,"Hubert Goneszewski","2025-05-19 19:22:27",0.77272,8,hubertgoneszewski
9432,13846398,"DAVI HECHT BAMBINO","2025-05-19 23:54:13",0.77272,4,davihechtbambino
9433,13843664,"Zack Imbrogno","2025-05-20 06:22:54",0.77272,4,zackimbrogno
9434,13847827,"Bar BeCue","2025-05-20 06:57:07",0.77272,1,barbecue1230
9435,13580987,tokyo-osaka,"2025-05-20 07:15:45",0.77272,5,tokyoosaka
9436,13831167,clemologe,"2025-05-23 11:12:40",0.77272,26,clemologe
9437,13848407,Shravan07,"2025-05-20 09:04:55",0.77272,1,shravan07
9438,7211997,"Java worker","2025-05-20 14:35:29",0.77272,6,javaworker
9439,13850153,"Chau Tan Phat","2025-05-20 14:54:30",0.77272,1,noerula
9440,13673060,"tamu #2","2025-05-30 22:00:13",0.77272,10,tamutyo
9441,13852208,"zero akai","2025-05-21 02:33:12",0.77272,1,zeroakai
9442,13846712,"seongho Park14","2025-05-21 05:21:07",0.77272,8,seonghopark14
9443,13854049,"Alexander Murfitt Santana","2025-05-21 11:39:53",0.77272,4,alexmurfitt
9444,2309550,"The Moirai","2025-05-21 12:33:28",0.77272,2,"complexfrequency,corentinj,myfanwy"
9445,13719857,"Yi Hang Ha","2025-05-22 07:53:17",0.77272,13,yihangha
9446,13840347,"Conner McWilliams","2025-05-21 13:30:50",0.77272,6,connermcwilliams
9447,13854970,Zero251,"2025-05-21 13:46:08",0.77272,1,zero251
9448,13855414,"NIKHIL S","2025-05-21 15:30:25",0.77272,1,nikhil1000101
9449,13855782,sashAI,"2025-05-21 17:07:49",0.77272,1,swetakumari117
9450,13855909,"Luke Selzer","2025-05-21 17:54:18",0.77272,1,lukeselzer
9451,13856370,"Alexandre Razumowski","2025-05-21 20:29:49",0.77272,8,alexandrerazumowski
9452,13856414,"Purushotam Chavan","2025-05-21 20:36:41",0.77272,1,purushotamchavan
9453,13856562,"Юра Степовенко","2025-05-21 21:43:30",0.77272,1,karassssss
9454,13857230,Xiangzr,"2025-05-25 04:01:51",0.77272,4,xiangzr
9455,13828739,"Jaydeep Vaishya","2025-05-22 07:47:26",0.77272,9,jaydeepvaishya
9456,13720758,"Hsuehwen Tseng","2025-05-22 08:00:22",0.77272,5,hsuehwentseng
9457,13859348,weicheng02555,"2025-05-22 10:00:14",0.77272,3,weicheng02555
9458,13720928,Ethan9487,"2025-05-22 09:27:07",0.77272,4,ethan9487
9459,13859740,hxb12,"2025-05-26 13:04:30",0.77272,5,hxb12138
9460,13860336,DAkkerman,"2025-05-22 13:43:56",0.77272,3,dakkerman
9461,13860512,"Leonardo Silva #4","2025-05-22 14:00:43",0.77272,1,leosigoe
9462,13860516,"Yishu Jiang","2025-05-22 14:06:53",0.77272,3,yishujiang
9463,13860643,magicbox2134,"2025-05-22 14:28:27",0.77272,1,magicbox2134
9464,13860797,"Bjarke Lillinger","2025-05-22 14:55:02",0.77272,1,bjarkelillinger
9465,13861993,"Aadya Anil Kumar","2025-05-22 20:55:12",0.77272,3,aadyaanil
9466,13863699,Rieltzx,"2025-05-23 09:13:46",0.77272,2,rieltzx
9467,13863931,ANonymAS,"2025-05-23 07:30:40",0.77272,1,anonymas
9468,13863935,"Pratik Prasad","2025-05-23 08:16:42",0.77272,3,pratikprasad18
9469,13865767,"Martin Conte","2025-05-27 19:02:12",0.77272,8,martinconte
9470,13865985,vaibhavgupta1802,"2025-05-23 16:33:46",0.77272,3,vaibhavgupta1802
9471,13859161,"Yertugan Toktal","2025-05-23 17:09:14",0.77272,3,yertugantoktal
9472,13866194,"Caio Rocha","2025-05-29 13:40:03",0.77272,2,rochabcaio
9473,12505982,"Matheus Arazão","2025-05-24 01:09:01",0.77272,1,matheusarazao
9474,13868525,_the_magdum,"2025-05-24 11:32:07",0.77272,2,themagdum
9475,13868431,sdhgfdh,"2025-05-24 10:31:07",0.77272,2,sdhgfdh
9476,5829607,"Anton Monakhov","2025-05-24 12:23:13",0.77272,5,antonmonakhov
9477,13750978,Jayousi7,"2025-05-26 12:04:31",0.77272,9,jayousi7
9478,13870293,"Jesús Sánchez Brito","2025-05-24 18:57:27",0.77272,4,jesssnchezbrito
9479,13870488,"Csibi Alexandra","2025-05-24 20:29:17",0.77272,3,csibialexandra
9480,13871184,Aliish,"2025-05-25 09:22:44",0.77272,6,aliish
9481,13872179,"Antonio Cidisio","2025-05-26 17:22:53",0.77272,3,antoniocidisio
9482,13872690,"Parth Sethi #2","2025-05-25 12:13:15",0.77272,1,parthseth1
9483,13873695,"Bastian Tobaben","2025-05-25 16:01:36",0.77272,1,bastiantobaben
9484,13874079,"Miran Özdogan","2025-05-25 17:47:24",0.77272,2,miranzdogan
9485,13874240,"Lennart Fischer","2025-05-25 18:35:55",0.77272,1,lennartfischer
9486,13874790,JFloyd7,"2025-05-26 00:07:10",0.77272,1,jfloyd7
9487,13875376,"james kim j","2025-05-26 03:11:10",0.77272,2,jameskimj
9488,13669608,duzhanao,"2025-05-26 06:53:18",0.77272,2,duzhanao
9489,13877039,BrittanyYan,"2025-05-26 09:21:19",0.77272,1,brittanyyan
9490,13876772,iwase,"2025-05-26 09:21:22",0.77272,2,iwaseharuki
9491,13876746,"Nagahama Saki","2025-05-26 09:25:35",0.77272,4,nagahamasaki
9492,13877316,"Chunyou Peng","2025-05-26 10:28:32",0.77272,1,chunyoupeng
9493,13872335,JunHase,"2025-05-27 14:53:24",0.77272,12,junya0916
9494,13879132,"Aditha Buwaneka","2025-05-26 18:28:12",0.77272,4,adithabuwaneka
9495,1219175,"Kyle Stanfield","2025-05-27 07:57:17",0.77272,6,sonfon
9496,12185784,BeepBoop231,"2025-05-26 22:59:21",0.77272,7,beepboop231
9497,13880175,"Anand Vashishtha","2025-05-28 14:18:27",0.77272,2,anandvashishtha5362
9498,13880715,ccccziiii,"2025-05-27 06:13:23",0.77272,2,ccccziiii
9499,13880899,ExaSamarth,"2025-05-27 05:32:54",0.77272,1,exasamarth
9500,13881043,"Kartik Mathur","2025-05-27 06:18:41",0.77272,1,ktm343
9501,13882332,jitdarkfighter,"2025-05-27 10:16:03",0.77272,1,jitdarkfighter
9502,13882529,"LEE gyeongmin12314","2025-05-27 10:52:27",0.77272,1,leegyeongmin12314
9503,13882721,Metrooooooo,"2025-05-27 11:37:48",0.77272,2,metrooooooo
9504,13882787,"Ash #8","2025-05-31 09:10:07",0.77272,2,ashiyyyy
9505,13883152,"superky forest","2025-05-27 12:49:36",0.77272,1,superkyforest
9506,13859924,cuckoo417,"2025-05-27 14:21:52",0.77272,5,cuckoo417
9507,13884741,"Mohammed Shobaky","2025-05-27 19:44:19",0.77272,5,mohammedshobaky
9508,13884778,imtiajahmed360,"2025-05-28 10:43:55",0.77272,5,imtiajahmed360
9509,13884937,"Miguel Sosa","2025-05-28 14:36:16",0.77272,13,msr11111
9510,13885007,"Andrew Samundsen","2025-05-27 20:53:38",0.77272,1,andrewsamundsen
9511,13885146,hasten111,"2025-05-27 22:28:51",0.77272,4,hasten111
9512,13885242,"Juan Resendiz","2025-05-29 01:03:11",0.77272,6,jresendiz27
9513,13876768,NakaRin0805,"2025-05-28 04:14:00",0.77272,2,nakarin0805
9514,13886188,"Abdalrahman M. Elshafei","2025-05-28 05:50:33",0.77272,1,abdalrahmanmelshafei
9515,13887017,"Audrey Chen","2025-05-28 08:17:29",0.77272,1,audreychen027
9516,13887142,"Martin Macíček","2025-05-28 08:49:04",0.77272,2,martinmacek
9517,13883837,"Nofar saban ","2025-05-28 09:26:06",0.77272,3,nofarsaban1
9518,13720855,"[Deleted] 40fb6754-898c-49f6-b627-1a76f775c562","2025-05-28 09:38:42",0.77272,7,del=ec317283d0967c63
9519,12230925,ShumpeiKashimura,"2025-05-28 12:00:57",0.77272,8,shumpeikashimura
9520,13888538,"Ojas Singh","2025-05-28 14:35:39",0.77272,5,tfisthis
9521,13889362,Kandy0213,"2025-05-28 17:24:32",0.77272,1,kandy0213
9522,12070126,chingchichang,"2025-05-28 18:43:33",0.77272,1,chingchichang
9523,13890196,"Will Dyer","2025-05-28 23:26:42",0.77272,4,willdyer
9524,13891006,kuota,"2025-05-29 05:24:41",0.77272,8,kuota0815
9525,13892019,"Bryce Pan","2025-05-29 08:49:19",0.77272,2,"brycepan,scottshuochi"
9526,13816063,avocca,"2025-05-29 07:19:16",0.77272,3,avocca
9527,13859034,吴wuwuwu,"2025-05-29 07:26:22",0.77272,3,wuwuwu112
9528,13858637,xixixixicc,"2025-05-29 07:56:18",0.77272,4,xixixixicc
9529,11870384,"Mingye Liu","2025-05-29 08:28:14",0.77272,6,mingyeliu
9530,13847735,ZZhQQI,"2025-05-29 08:38:58",0.77272,2,zzhqqi
9531,13887016,Kum1ko,"2025-05-29 12:27:59",0.77272,8,kum1ko
9532,13873633,"yi wang #2","2025-05-29 09:25:47",0.77272,12,yiwang005
9533,13892224,李云的龙,"2025-05-29 12:00:21",0.77272,6,hhhfuck
9534,13883736,"sepehr masoudizad","2025-06-01 18:59:38",0.77272,10,sepehrmasoudizad
9535,13892051,"Al wan na","2025-05-30 14:28:47",0.77272,2,alwanna
9536,13320901,"Fardin Kaiser","2025-05-30 14:55:24",0.77272,1,fardinkaiser
9537,13894819,GonzaloGM01,"2025-05-30 15:05:53",0.77272,1,gonzalogm01
9538,13898346,UniMICHAEL,"2025-05-30 15:20:23",0.77272,6,unimichael
9539,13898755,"Abdulrahman Qaten","2025-05-30 18:34:13",0.77272,4,abdulrahmanqaten
9540,13898984,"Havva Çeçen","2025-05-30 17:57:20",0.77272,1,havvacecen
9541,13899038,"Furkan Aktaş","2025-05-30 18:11:02",0.77272,1,furkan06akts
9542,13900710,looouuui,"2025-05-31 04:31:48",0.77272,6,looouuui
9543,13561768,"WeiKi Yan","2025-05-31 04:09:20",0.77272,1,weikiyan
9544,13901583,"Samuel Gallardo","2025-05-31 04:51:44",0.77272,4,samuelgallardo
9545,13562831,LHTnTBU,"2025-05-31 05:55:05",0.77272,2,lhtntbu
9546,13902440,"Janenie J","2025-05-31 06:45:41",0.77272,1,janeniej
9547,13902541,"Jaroslaw Snarsky","2025-05-31 07:02:52",0.77272,1,jaroslawsnarsky
9548,13721368,"hiroari matsumoto","2025-05-31 11:59:14",0.77272,35,hiroarimatsumoto
9549,12731867,"Sinval Júnior","2025-05-31 12:18:22",0.77272,1,sinvaljr
9550,13904771,"אליאור אוזן","2025-05-31 15:55:59",0.77272,3,elioruzan
9551,13905132,"Syeda Anoosha","2025-05-31 16:20:16",0.77272,5,syedaanoosha
9552,13905745,BlueLounge,"2025-06-01 05:44:55",0.77272,4,bluelounge
9553,13887243,cccrrr7,"2025-06-01 06:17:31",0.77272,3,cccrrr7
9554,13803526,"Emanuele #4","2025-06-01 09:20:53",0.77272,2,frodo4
9555,13908815,riyaparmar21,"2025-06-02 13:04:07",0.77272,2,riyaparmar21
9556,5238913,"Anjana Jayan","2025-06-01 12:05:17",0.77272,1,anjanajayan
9557,13900100,"yc W (Richard)","2025-06-01 21:37:49",0.77272,11,ycwrichard
9558,13911558,"Edson Pimenta","2025-06-01 22:13:02",0.77272,2,edsonpimenta
9559,13912331,SkylerCheng,"2025-06-02 03:27:46",0.77272,1,skylercheng
9560,13876758,國府田海斗,"2025-06-02 05:45:13",0.77272,2,kaito9220
9561,13912896,"Muhammad Waqas #8","2025-06-02 05:52:49",0.77272,1,muhammadwaqas023
9562,13912991,"Jakup Ymeraj","2025-06-02 08:11:38",0.77272,3,jakupymeraj
9563,13876769,UminoMasaihde,"2025-06-02 08:57:35",0.77272,2,uminomasaihde
9564,5695167,"Timothy McGuire","2025-06-02 10:52:16",0.77272,12,timothymc
9565,4193861,"kentaro nagamatsu","2025-06-02 14:24:56",0.77272,4,kentaronagamatsu
9566,13915732,"Денис #4","2025-06-02 15:50:06",0.77272,2,den4cik
9567,13915287,"Илья Чернышёв","2025-06-02 17:17:27",0.77272,3,ilya4r
9568,13916253,林林林1,"2025-06-02 18:00:38",0.77272,2,a2667978073
9569,13916450,"Saif Raouzi","2025-06-02 18:26:42",0.77272,1,saifraouzi
9570,13916096,Vidhanjain06,"2025-06-02 18:53:52",0.77272,1,vidhanjain06
9571,13916579,"Ruslan Bedychev","2025-06-02 19:04:35",0.77272,5,ruslanbedychev
9572,13916081,ilia,"2025-06-02 20:19:42",0.77272,3,iamiljah
9573,13916796,"Diva Thapa Chhetri","2025-06-02 23:25:08",0.77272,6,divathapachhetri
9574,13916599,"Taiki Chokki","2025-06-03 03:16:33",0.77272,5,taikichokki
9575,13918392,"Richmond Shepard","2025-06-03 06:23:36",0.77272,1,richmondshepard
9576,13895568,AKAGIYU,"2025-06-03 08:05:12",0.77272,17,akagiyu
9577,13919202,"Charlie Zhao666","2025-06-03 09:03:17",0.77272,1,charliezhao666
9578,13919801,HeLLStoRM,"2025-06-03 11:27:30",0.77272,1,hellstorm
9579,11652537,LordBunny,"2025-06-03 11:42:42",0.77272,6,lordbunny
9580,4331154,"Tatyana Kirpicheva(Sovbak, prostaya)","2025-06-03 12:15:12",0.77272,1,ponzanny
9581,7037679,"Mt Saka","2025-06-03 13:14:33",0.77272,1,mtsaka
9582,13829681,"Or Avichzer Elmalih","2025-06-03 15:27:41",0.77272,5,oravichzerelmalih
9583,13610113,"JUAN MURCIA12","2025-04-04 14:29:52",0.77033,1,juanmurcia12
9584,13597595,"Md. Montasir Rahman","2025-04-04 16:01:02",0.77033,1,rahmanmontasir
9585,13612273,"Tselin Lu","2025-04-04 20:57:44",0.77033,1,tselinlu
9586,13511839,csbrdw,"2025-04-05 04:21:18",0.77033,1,csbrdw
9587,13615669,havdam07,"2025-04-05 10:28:58",0.77033,1,havdam07
9588,13616127,"Zaina Afsheen","2025-04-05 12:13:44",0.77033,1,zainaafsheen
9589,13617072,Nikhiing,"2025-04-05 15:16:51",0.77033,1,nikhiing
9590,13617120,"Abishek Nagulendran","2025-04-05 15:27:10",0.77033,1,abisheknagulendran
9591,13525445,FranciscoCunhaNeto,"2025-04-05 16:54:32",0.77033,2,fcunhaneto
9592,12950555,"Igor Gikalo","2025-04-05 22:49:35",0.77033,2,igorgikalo
9593,13619362,"Shruti Valappil","2025-04-06 04:35:20",0.77033,1,purplee
9594,13619671,"Aaditya Meghrajani","2025-04-06 06:05:43",0.77033,1,aadityameghrajani
9595,13620772,"Rahul Rama ","2025-04-06 10:36:40",0.77033,1,rahul1328
9596,13620885,"Laasya reddy","2025-04-06 11:05:17",0.77033,1,laasyareddy123
9597,13621430,"Varrel Tjandra","2025-04-12 15:06:48",0.77033,5,varreltjandra
9598,13622474,"Andrey Bezukhov","2025-04-06 16:44:24",0.77033,1,andreybezukhov
9599,10075730,Limo123_Hi,"2025-04-07 01:29:42",0.77033,10,limo123hi
9600,13623879,"Penta Preethika","2025-04-07 02:12:29",0.77033,1,pentapreethika
9601,13625155,"Kifayat Ullah","2025-04-07 06:21:17",0.77033,1,kifayatullahe
9602,13621438,"Nandhitha Donthamsetti","2025-04-07 09:14:20",0.77033,1,nandhitha2006
9603,13626319,"Alla Yaswitha","2025-04-07 09:32:47",0.77033,1,allayaswitha
9604,13626329,"Ritwik Maity","2025-04-07 09:33:27",0.77033,1,maityritwik
9605,13621866,"Sasidhar Chebiyyam","2025-04-07 09:41:43",0.77033,1,sasidharchebiyyam
9606,13597583,foushen,"2025-04-07 11:26:12",0.77033,1,foushen
9607,12718275,"Anna Verbytska","2025-04-07 12:51:18",0.77033,7,annaverbytska
9608,13627573,nansh,"2025-04-07 13:54:08",0.77033,3,chixu78
9609,13628893,"yile yan","2025-04-07 17:13:49",0.77033,1,yileyan
9610,6286147,"Jaqueline Pereira Brandão","2025-04-07 18:10:50",0.77033,1,jaquelinepbrandao
9611,13629698,K.J.S.S.Manohar,"2025-04-09 16:51:23",0.77033,2,kjssmanohar
9612,13630583,"Hwang Jun Yeup","2025-04-08 01:43:31",0.77033,1,hwangjunyeup
9613,13626134,"JEONG JAE BIN","2025-05-27 13:41:58",0.77033,3,jeongjaebin
9614,13631171,"Mounika Boja","2025-04-08 04:14:05",0.77033,1,mounikaboja
9615,13482901,"César Boria Jiménez","2025-04-23 13:25:50",0.77033,2,csarboriajimnez
9616,13633626,"Jessica Navratil-Strawn","2025-04-24 16:15:58",0.77033,2,jessnavratilstrawn
9617,13299881,"Kazuki Matayoshi","2025-04-08 13:21:36",0.77033,1,kazukimatayoshi
9618,13634837,"Ericson Delos Santos","2025-04-08 17:47:10",0.77033,5,ericsondelossantos
9619,13635730,"KNAI sztuntur","2025-04-08 18:35:48",0.77033,3,stunter2
